background_abmag,sun_alt,sun_angle
80.02936963925964,2.594968,125.62970700000001
80.02936963925964,2.594968,125.62970700000001
78.90028593731235,22.123739,125.635651
78.90028593731235,22.123739,125.635651
79.96308245761352,-46.922562,110.528175
79.96308245761352,-46.922562,110.528175
78.94067736979679,-44.648078999999996,110.53413400000001
78.94067736979679,-44.648078999999996,110.53413400000001
79.96304395863423,-47.017593,110.493698
79.96304395863423,-47.017593,110.493698
78.93892135955024,-44.841865999999996,110.499649
78.93892135955024,-44.841865999999996,110.499649
79.94910280880339,-48.871445,109.593346
79.94910280880339,-48.871445,109.593346
78.93003321375424,-46.567181,109.59928899999998
78.93003321375424,-46.567181,109.59928899999998
79.95034538619437,-49.033085,109.443626
79.95034538619437,-49.033085,109.443626
78.92851786967091,-46.628349,109.449577
78.92851786967091,-46.628349,109.449577
79.95563276662254,-49.141853000000005,109.409218
79.95563276662254,-49.141853000000005,109.409218
78.93103676729709,-46.740829,109.415176
78.93103676729709,-46.740829,109.415176
79.94710528969593,-35.033306,109.316574
79.94710528969593,-35.033306,109.316574
78.91042317957654,-3.6949160000000005,109.322533
78.91042317957654,-3.6949160000000005,109.322533
79.94612176197083,-48.058693,108.940376
79.94612176197083,-48.058693,108.940376
78.92631621831556,-49.450298,108.946327
78.92631621831556,-49.450298,108.946327
79.94310966566891,-50.189583,108.790871
79.94310966566891,-50.189583,108.790871
78.92408453325744,-47.481201,108.796829
78.92408453325744,-47.481201,108.796829
79.94856772813266,-50.278252,108.75650800000001
79.94856772813266,-50.278252,108.75650800000001
78.92607483292693,-47.569862,108.762459
78.92607483292693,-47.569862,108.762459
79.93971915172276,-50.364803,108.722145
79.93971915172276,-50.364803,108.722145
78.9193272432938,-47.656128,108.728104
78.9193272432938,-47.656128,108.728104
79.94395123210579,-50.393677000000004,108.68778200000001
79.94395123210579,-50.393677000000004,108.68778200000001
78.9229047326829,-47.797409,108.69374099999999
78.9229047326829,-47.797409,108.69374099999999
79.94334456479206,-50.587437,108.53778799999999
79.94334456479206,-50.587437,108.53778799999999
78.92176776589247,-47.763718,108.54373899999999
78.92176776589247,-47.763718,108.54373899999999
79.94372940243487,-50.668011,108.503426
79.94372940243487,-50.668011,108.503426
78.92326652357883,-47.84248,108.50938400000001
78.92326652357883,-47.84248,108.50938400000001
79.94182650420511,-50.746497999999995,108.469086
79.94182650420511,-50.746497999999995,108.469086
78.92153032952568,-47.9188,108.475044
78.92153032952568,-47.9188,108.475044
79.94307459454332,-34.934104999999995,108.376625
79.94307459454332,-34.934104999999995,108.376625
78.90620857430544,-3.099125,108.38258400000001
78.90620857430544,-3.099125,108.38258400000001
79.93087726297719,-51.535441999999996,107.88485700000001
79.93087726297719,-51.535441999999996,107.88485700000001
78.91307315192054,-48.201229,107.890808
78.91307315192054,-48.201229,107.890808
79.93416483960179,-51.596790000000006,107.850548
79.93416483960179,-51.596790000000006,107.850548
78.91443528014403,-48.254616,107.856499
78.91443528014403,-48.254616,107.856499
79.93291504286574,-51.802399,107.749352
79.93291504286574,-51.802399,107.749352
78.91270386927775,-48.263584,107.755302
78.91270386927775,-48.263584,107.755302
80.02429799592802,1.806064,125.916817
80.02429799592802,1.806064,125.916817
