background_abmag,sun_alt,sun_angle
77.30654978324357,18.82226,170.725555
77.30654978324357,18.82226,170.725555
77.33913036421576,-54.505981000000006,170.724167
77.33913036421576,-54.505981000000006,170.724167
77.21408631580853,25.648485,170.71989399999998
77.21408631580853,25.648485,170.71989399999998
77.24790627526548,-53.296794999999996,170.718399
77.24790627526548,-53.296794999999996,170.718399
77.20932588962665,25.66416,170.71357700000002
77.20932588962665,25.66416,170.71357700000002
77.24117630867987,-53.521721,170.71196
77.24117630867987,-53.521721,170.71196
77.21003582306311,25.740932,170.70649699999998
77.21003582306311,25.740932,170.70649699999998
77.24077999713171,-53.716544999999996,170.704758
77.24077999713171,-53.716544999999996,170.704758
77.30654978324357,18.82226,170.725555
77.30654978324357,18.82226,170.725555
77.33913036421576,-54.505981000000006,170.724167
77.33913036421576,-54.505981000000006,170.724167
77.21408631580853,25.648485,170.71989399999998
77.21408631580853,25.648485,170.71989399999998
77.24790627526548,-53.296794999999996,170.718399
77.24790627526548,-53.296794999999996,170.718399
77.20932588962665,25.66416,170.71357700000002
77.20932588962665,25.66416,170.71357700000002
77.24117630867987,-53.521721,170.71196
77.24117630867987,-53.521721,170.71196
77.21003582306311,25.740932,170.70649699999998
77.21003582306311,25.740932,170.70649699999998
77.24077999713171,-53.716544999999996,170.704758
77.24077999713171,-53.716544999999996,170.704758
77.20792259136098,25.75581,170.699387
77.20792259136098,25.75581,170.699387
77.24890553978516,-53.938774,170.697556
77.24890553978516,-53.938774,170.697556
77.25975936359137,50.436417,126.890091
77.25975936359137,50.436417,126.890091
77.3502193434414,-34.331089,126.873703
77.3502193434414,-34.331089,126.873703
77.11553593387109,55.669394999999994,126.827721
77.11553593387109,55.669394999999994,126.827721
77.27149190688475,-30.35095,126.81115
77.27149190688475,-30.35095,126.81115
77.09406892955047,55.637268000000006,126.764229
77.09406892955047,55.637268000000006,126.764229
77.27831696240477,-30.205914,126.747658
77.27831696240477,-30.205914,126.747658
77.08733557189892,55.605456999999994,126.70046200000002
77.08733557189892,55.605456999999994,126.70046200000002
77.28514136031114,-30.059459999999998,126.683907
77.28514136031114,-30.059459999999998,126.683907
77.25975936359137,50.436417,126.890091
77.25975936359137,50.436417,126.890091
77.3502193434414,-34.331089,126.873703
77.3502193434414,-34.331089,126.873703
77.11553593387109,55.669394999999994,126.827721
77.11553593387109,55.669394999999994,126.827721
77.27149190688475,-30.35095,126.81115
77.27149190688475,-30.35095,126.81115
77.09406892955047,55.637268000000006,126.764229
77.09406892955047,55.637268000000006,126.764229
77.27831696240477,-30.205914,126.747658
77.27831696240477,-30.205914,126.747658
77.08733557189892,55.605456999999994,126.70046200000002
77.08733557189892,55.605456999999994,126.70046200000002
77.28514136031114,-30.059459999999998,126.683907
77.28514136031114,-30.059459999999998,126.683907
77.09011869864118,55.573981999999994,126.637146
77.09011869864118,55.573981999999994,126.637146
77.28831880061136,-29.911609999999996,126.62058999999999
77.28831880061136,-29.911609999999996,126.62058999999999
77.26270692893628,50.339649,125.936943
77.26270692893628,50.339649,125.936943
77.34345054698346,-31.651562,125.920547
77.34345054698346,-31.651562,125.920547
