background_abmag,sun_alt,sun_angle
78.4083799800561,-27.059315,55.348724
78.4083799800561,-27.059315,55.348724
78.4017637960418,18.328106,55.356334999999994
78.4017637960418,18.328106,55.356334999999994
78.38598352931675,62.212601,55.363609
78.38598352931675,62.212601,55.363609
78.32084191814491,100.556946,55.370892000000005
78.32084191814491,100.556946,55.370892000000005
79.59380301367241,48.575768,125.36923999999999
79.59380301367241,48.575768,125.36923999999999
79.62917560619911,5.3785169999999995,125.360077
79.62917560619911,5.3785169999999995,125.360077
79.62671055733566,-33.373321999999995,125.351234
79.62671055733566,-33.373321999999995,125.351234
79.62652985368878,-37.566925,125.34238400000001
79.62652985368878,-37.566925,125.34238400000001
79.40172462478178,74.40239,110.935547
79.40172462478178,74.40239,110.935547
79.5308870690119,39.200657,110.92643000000001
79.5308870690119,39.200657,110.92643000000001
79.5355977233302,1.003962,110.91761000000001
79.5355977233302,1.003962,110.91761000000001
79.52364565312415,-30.86607,110.908813
79.52364565312415,-30.86607,110.908813
79.55192566709957,50.513977000000004,121.669655
79.55192566709957,50.513977000000004,121.669655
79.59219642375933,12.390323,121.66050700000001
79.59219642375933,12.390323,121.66050700000001
79.6014643639395,-21.335148,121.651649
79.6014643639395,-21.335148,121.651649
79.59421783513362,-30.224604,121.64281499999998
79.59421783513362,-30.224604,121.64281499999998
79.55090964999312,50.641773,121.61008500000001
79.55090964999312,50.641773,121.61008500000001
79.59842443403912,12.613572,121.60092900000001
79.59842443403912,12.613572,121.60092900000001
79.5901939019749,-21.068203,121.59209399999999
79.5901939019749,-21.068203,121.59209399999999
79.60504858451444,-30.141056,121.583252
79.60504858451444,-30.141056,121.583252
79.5724432894349,47.968117,123.08753200000001
79.5724432894349,47.968117,123.08753200000001
79.6127174535031,7.678503,123.07838400000001
79.6127174535031,7.678503,123.07838400000001
79.60859195118024,-27.370979,123.069534
79.60859195118024,-27.370979,123.069534
79.60808937749724,-32.218292,123.06069199999999
79.60808937749724,-32.218292,123.06069199999999
79.6016151963017,3.7761190000000004,124.87409199999999
79.6016151963017,3.7761190000000004,124.87409199999999
79.6151491036082,-35.036839,124.864944
79.6151491036082,-35.036839,124.864944
79.61647831573335,-34.075943,124.85608700000002
79.61647831573335,-34.075943,124.85608700000002
79.60757646020515,-7.230047,124.805397
79.60757646020515,-7.230047,124.805397
79.60962046682371,10.633322,125.842628
79.60962046682371,10.633322,125.842628
79.6337395194714,-31.573994,125.83346599999999
79.6337395194714,-31.573994,125.83346599999999
79.63779887226872,-41.941452000000005,125.824623
79.63779887226872,-41.941452000000005,125.824623
79.61880389266805,10.614517,125.7761
79.61880389266805,10.614517,125.7761
79.53378223099168,50.770157,121.440147
79.53378223099168,50.770157,121.440147
79.58711739755115,12.83742,121.431
79.58711739755115,12.83742,121.431
79.5841324751843,-20.801573,121.42215700000001
79.5841324751843,-20.801573,121.42215700000001
79.58245570130094,-30.057402000000003,121.413322
79.58245570130094,-30.057402000000003,121.413322
79.63517920107242,-42.379978,126.946701
79.63517920107242,-42.379978,126.946701
79.6304829600873,-9.946537,126.894981
79.6304829600873,-9.946537,126.894981
79.6199670501679,-47.481487,126.886147
79.6199670501679,-47.481487,126.886147
79.62475487462137,-28.266008000000003,126.825806
79.62475487462137,-28.266008000000003,126.825806
79.63936373265837,-40.497417,125.991196
79.63936373265837,-40.497417,125.991196
79.6299642769801,-8.985046000000002,125.93933100000001
79.6299642769801,-8.985046000000002,125.93933100000001
79.64422815116338,-44.147327000000004,125.93049599999999
79.64422815116338,-44.147327000000004,125.93049599999999
79.64189057886622,-25.245767999999998,125.870453
79.64189057886622,-25.245767999999998,125.870453
79.57394109821028,-16.781382,165.764313
79.57394109821028,-16.781382,165.764313
79.56401794751251,-47.957157,165.756973
79.56401794751251,-47.957157,165.756973
79.56961404006567,-19.023228,165.749969
79.56961404006567,-19.023228,165.749969
79.55290609930958,26.395317,165.71807900000002
79.55290609930958,26.395317,165.71807900000002
78.25974379426397,-2.7558279999999997,51.891556
78.25974379426397,-2.7558279999999997,51.891556
78.26726922221914,-26.922375,51.950653
78.26726922221914,-26.922375,51.950653
78.2600024858866,14.470882999999999,51.957893
78.2600024858866,14.470882999999999,51.957893
78.2743194979331,-27.03475,52.013687
78.2743194979331,-27.03475,52.013687
78.30944247489133,-3.9257269999999997,52.989433
78.30944247489133,-3.9257269999999997,52.989433
78.30663736977952,40.611576,52.997021
78.30663736977952,40.611576,52.997021
78.31675945258436,-28.581226,53.047722
78.31675945258436,-28.581226,53.047722
78.3129499188467,13.302204999999999,53.054981000000005
78.3129499188467,13.302204999999999,53.054981000000005
78.30518067963558,60.87775799999999,53.193001
78.30518067963558,60.87775799999999,53.193001
78.2429436796699,96.045753,53.200584
78.2429436796699,96.045753,53.200584
78.32237583081063,-28.812434999999997,53.238987
78.32237583081063,-28.812434999999997,53.238987
78.3178093715741,13.18175,53.24624300000001
78.3178093715741,13.18175,53.24624300000001
79.6140482841698,-33.378468,124.79493000000001
79.6140482841698,-33.378468,124.79493000000001
79.62268726567159,-33.88686,124.78576699999999
79.62268726567159,-33.88686,124.78576699999999
79.61141515010625,-30.591444,124.72995
79.61141515010625,-30.591444,124.72995
79.61241084458716,-37.127033000000004,124.721115
79.61241084458716,-37.127033000000004,124.721115
78.33127781257527,-25.471042999999998,53.4305
78.33127781257527,-25.471042999999998,53.4305
78.32431374809505,18.588949,53.438083999999996
78.32431374809505,18.588949,53.438083999999996
78.31571816000526,61.392559,53.44534300000001
78.31571816000526,61.392559,53.44534300000001
78.17531458614039,96.068497,53.452606
78.17531458614039,96.068497,53.452606
78.33827451715271,-25.575083,53.556945999999996
78.33827451715271,-25.575083,53.556945999999996
78.32850444029661,18.562567,53.564529
78.32850444029661,18.562567,53.564529
78.32517877668603,61.431202,53.57178100000001
78.32517877668603,61.431202,53.57178100000001
78.24618601224667,96.302933,53.579043999999996
78.24618601224667,96.302933,53.579043999999996
78.35787456075505,-26.141663,54.072441000000005
78.35787456075505,-26.141663,54.072441000000005
78.35378846941694,18.310463000000002,54.080031999999996
78.35378846941694,18.310463000000002,54.080031999999996
78.34766377207364,61.45014200000001,54.087292000000005
78.34766377207364,61.45014200000001,54.087292000000005
78.36125261278524,-29.93095,54.134032999999995
78.36125261278524,-29.93095,54.134032999999995
79.62764757042024,-43.865691999999996,127.74028799999999
79.62764757042024,-43.865691999999996,127.74028799999999
79.61641884062342,-10.379174,127.688759
79.61641884062342,-10.379174,127.688759
79.63042208005405,-50.446335,127.679924
79.63042208005405,-50.446335,127.679924
79.61588323627463,-30.691326,127.619308
79.61588323627463,-30.691326,127.619308
78.28547429739902,95.286667,54.285793000000005
78.28547429739902,95.286667,54.285793000000005
78.36482113305529,-30.148489,54.32533299999999
78.36482113305529,-30.148489,54.32533299999999
78.35939501593089,12.444168,54.332595999999995
78.35939501593089,12.444168,54.332595999999995
78.34372761021842,55.784718000000005,54.339867000000005
78.34372761021842,55.784718000000005,54.339867000000005
78.21540797505946,18.477831,50.77029
78.21540797505946,18.477831,50.77029
78.20582986545897,61.937977000000004,50.777843
78.20582986545897,61.937977000000004,50.777843
78.1449155764974,93.026688,50.785072
78.1449155764974,93.026688,50.785072
78.2202029650635,-25.017311,50.823840999999994
78.2202029650635,-25.017311,50.823840999999994
78.38944208958831,-26.981329,54.969112
78.38944208958831,-26.981329,54.969112
78.38169706097602,18.012660999999998,54.976711
78.38169706097602,18.012660999999998,54.976711
78.39046914575397,-30.786295000000003,55.031624
78.39046914575397,-30.786295000000003,55.031624
78.38417998667005,12.303555000000001,55.038895
78.38417998667005,12.303555000000001,55.038895
79.59933079131952,-27.837515000000003,119.76332099999999
79.59933079131952,-27.837515000000003,119.76332099999999
79.4946779544594,55.878685,119.723343
79.4946779544594,55.878685,119.723343
79.58996803308469,22.115955,119.7145
79.58996803308469,22.115955,119.7145
79.58407762593961,-11.266361,119.705673
79.58407762593961,-11.266361,119.705673
79.59501156213297,17.733286,119.14463
79.59501156213297,17.733286,119.14463
79.60154932246793,-15.333178,119.13548300000001
79.60154932246793,-15.333178,119.13548300000001
79.59771601207254,-26.315571000000002,119.12665600000001
79.59771601207254,-26.315571000000002,119.12665600000001
79.59576009060746,24.378551,119.079727
79.59576009060746,24.378551,119.079727
78.54922926452261,-25.813097,58.94974499999999
78.54922926452261,-25.813097,58.94974499999999
78.54736549003515,20.987679999999997,58.957375
78.54736549003515,20.987679999999997,58.957375
78.5278409182858,65.978813,58.964668
78.5278409182858,65.978813,58.964668
78.43668930461098,110.93108400000001,58.971977
78.43668930461098,110.93108400000001,58.971977
78.55826111210561,-25.812876,59.067921
78.55826111210561,-25.812876,59.067921
78.552190382058,20.989946,59.075557999999994
78.552190382058,20.989946,59.075557999999994
78.53481798783037,65.98262,59.082859
78.53481798783037,65.98262,59.082859
78.45096580772739,110.96694199999999,59.09016
78.45096580772739,110.96694199999999,59.09016
79.33542152421516,86.832176,102.189537
79.33542152421516,86.832176,102.189537
79.43580796753187,40.155968,102.18044300000001
79.43580796753187,40.155968,102.18044300000001
79.45335817302094,-4.782127,102.171654
79.45335817302094,-4.782127,102.171654
79.44307208584668,-49.566826,102.16288
79.44307208584668,-49.566826,102.16288
79.38778810587412,82.50864399999999,107.22116899999999
79.38778810587412,82.50864399999999,107.22116899999999
