"Target Name","RA V1 Axis","Dec V1 Axis","DATE-OBS","EXPTIME","SUN_ALT","SUNANGLE","MDRIZSKY","ORIENTAT","FILTER1","FILTER2","PHOTPLAM","PHOTMODE","PHOTFLAM","PHOTZPT","PHOTBW","Data Start Time","Data End Time"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 05:53:46","530","-46.501877","111.758354","10.16200065612793","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.2457","1.4900932e-19","-21.1","527.19421","2003-01-02 05:53:46","2003-01-02 06:02:36"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 05:53:46","530","-46.501877","111.758354","10.16200065612793","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.2457","1.4900932e-19","-21.1","527.19421","2003-01-02 05:53:46","2003-01-02 06:02:36"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 06:05:12","530","-41.886452","111.761925","9.801777839660645","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.2536","1.4900932e-19","-21.1","527.19421","2003-01-02 06:05:12","2003-01-02 06:14:02"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 06:05:12","530","-41.886452","111.761925","9.801777839660645","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.2536","1.4900932e-19","-21.1","527.19421","2003-01-02 06:05:12","2003-01-02 06:14:02"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 07:18:30","530","-5.676968","111.783958","10.14836883544922","-92.6983","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.3045","1.4900934e-19","-21.1","527.19421","2003-01-02 07:18:30","2003-01-02 07:27:20"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 07:18:30","530","-5.676968","111.783958","10.14836883544922","-92.2079","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.3045","1.4900934e-19","-21.1","527.19421","2003-01-02 07:18:30","2003-01-02 07:27:20"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 07:29:55","530","-48.35545","111.787415","10.07706451416016","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.3125","1.4900934e-19","-21.1","527.19421","2003-01-02 07:29:55","2003-01-02 07:38:45"
"HDF-NORTH-GOODS-TILE-TILT-1","188.9253838531","62.2033901933","2003-01-02 07:29:55","530","-48.35545","111.787415","10.07706451416016","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.3125","1.4900934e-19","-21.1","527.19421","2003-01-02 07:29:55","2003-01-02 07:38:45"
"ANY","188.9253838531","62.2033901933","2003-01-02 05:53:50","424","-48.786304","111.758545","5.138816356658936","90.1965","G800L","CLEAR2S","7502.1558","ACS HRC G800L MJD#52641.2457","8.3016195e-20","-21.1","1108.8577","2003-01-02 05:53:50","2003-01-02 06:00:54"
"ANY","188.9253838531","62.2033901933","2003-01-02 06:05:15","424","-41.204098","111.761986","4.974159240722656","90.1966","G800L","CLEAR2S","7502.1558","ACS HRC G800L MJD#52641.2537","8.3016195e-20","-21.1","1108.8577","2003-01-02 06:05:15","2003-01-02 06:12:19"
"ANY","188.9253838531","62.2033901933","2003-01-02 07:18:32","424","-6.362836","111.784019","5.162343978881836","90.19670000000001","G800L","CLEAR2S","7502.1558","ACS HRC G800L MJD#52641.3045","8.3016208e-20","-21.1","1108.8577","2003-01-02 07:18:32","2003-01-02 07:25:36"
"ANY","188.9253838531","62.2033901933","2003-01-02 07:29:58","424","-49.034321","111.787476","5.293398380279541","90.1966","G800L","CLEAR2S","7502.1558","ACS HRC G800L MJD#52641.3125","8.3016215e-20","-21.1","1108.8577","2003-01-02 07:29:58","2003-01-02 07:37:02"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 08:57:54","500","-13.024229","111.760223","30.73075103759766","-92.69840000000001","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.3736","7.678443e-20","-21.1","672.39984","2003-01-02 08:57:54","2003-01-02 09:06:14"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 08:57:54","500","-13.024229","111.760223","30.73075103759766","-92.208","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.3736","7.678443e-20","-21.1","672.39984","2003-01-02 08:57:54","2003-01-02 09:06:14"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 09:08:50","500","-58.716915","111.763908","31.02452278137207","-92.69840000000001","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.3811","7.6784436e-20","-21.1","672.39984","2003-01-02 09:08:50","2003-01-02 09:17:10"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 09:08:50","500","-58.716915","111.763908","31.02452278137207","-92.208","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.3811","7.6784436e-20","-21.1","672.39984","2003-01-02 09:08:50","2003-01-02 09:17:10"
"ANY","189.0407852666","62.20310574983","2003-01-02 08:57:58","394","-18.821415","111.760689","1.202643752098083","90.1965","F555W","CLEAR2S","5355.5605","ACS HRC F555W MJD#52641.3736","2.9894364e-19","-21.1","357.14874","2003-01-02 08:57:58","2003-01-02 09:04:32"
"ANY","189.0407852666","62.20310574983","2003-01-02 09:08:54","394","-59.362167","111.763962","1.166021943092346","90.1966","F555W","CLEAR2S","5355.5605","ACS HRC F555W MJD#52641.3812","2.9894367e-19","-21.1","357.14874","2003-01-02 09:08:54","2003-01-02 09:15:28"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 09:20:26","500","-32.979698","111.767212","18.66219329833984","-92.69840000000001","F775W","CLEAR2L","7693.3872","ACS WFC1 F775W MJD#52641.3892","9.835699e-20","-21.1","434.61816","2003-01-02 09:20:26","2003-01-02 09:28:46"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 09:20:26","500","-32.979698","111.767212","18.66219329833984","-92.208","F775W","CLEAR2L","7693.3872","ACS WFC1 F775W MJD#52641.3892","9.835699e-20","-21.1","434.61816","2003-01-02 09:20:26","2003-01-02 09:28:46"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 10:30:38","500","-5.532175","111.788498","18.85915756225586","-92.69840000000001","F775W","CLEAR2L","7693.3872","ACS WFC1 F775W MJD#52641.4379","9.8357009e-20","-21.1","434.61816","2003-01-02 10:30:38","2003-01-02 10:38:58"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 10:30:38","500","-5.532175","111.788498","18.85915756225586","-92.208","F775W","CLEAR2L","7693.3872","ACS WFC1 F775W MJD#52641.4379","9.8357009e-20","-21.1","434.61816","2003-01-02 10:30:38","2003-01-02 10:38:58"
"ANY","189.0407852666","62.20310574983","2003-01-02 09:20:30","394","-29.804903","111.767471","0","90.1965","F892N","CLEAR2S","8916.0615","ACS HRC F892N MJD#52641.3892","2.4371793e-18","-21.1","101.61967","2003-01-02 09:20:30","2003-01-02 09:27:04"
"ANY","189.0407852666","62.20310574983","2003-01-02 10:30:40","394","-6.218188","111.788551","0","90.1966","F892N","CLEAR2S","8916.0615","ACS HRC F892N MJD#52641.4380","2.4371795e-18","-21.1","101.61967","2003-01-02 10:30:40","2003-01-02 10:37:14"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 10:41:59","530","-46.377056","111.791801","10.29262924194336","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.4458","1.4900938e-19","-21.1","527.19421","2003-01-02 10:41:59","2003-01-02 10:50:49"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 10:41:59","530","-46.377056","111.791801","10.29262924194336","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.4458","1.4900938e-19","-21.1","527.19421","2003-01-02 10:41:59","2003-01-02 10:50:49"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 10:53:26","530","-42.077869","111.795364","10.10077285766602","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.4538","1.4900938e-19","-21.1","527.19421","2003-01-02 10:53:26","2003-01-02 11:02:16"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 10:53:26","530","-42.077869","111.795364","10.10077285766602","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.4538","1.4900938e-19","-21.1","527.19421","2003-01-02 10:53:26","2003-01-02 11:02:16"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 12:06:42","530","-5.460424","111.817322","10.25497341156006","-92.6983","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.5047","1.4900939e-19","-21.1","527.19421","2003-01-02 12:06:42","2003-01-02 12:15:32"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 12:06:42","530","-5.460424","111.817322","10.25497341156006","-92.2079","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.5047","1.4900939e-19","-21.1","527.19421","2003-01-02 12:06:42","2003-01-02 12:15:32"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 12:18:07","530","-48.173576","111.82077","10.31051826477051","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.5126","1.4900939e-19","-21.1","527.19421","2003-01-02 12:18:07","2003-01-02 12:26:57"
"HDF-NORTH-GOODS-TILE-TILT-2","189.0407852666","62.20310574983","2003-01-02 12:18:07","530","-48.173576","111.82077","10.31051826477051","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52641.5126","1.4900939e-19","-21.1","527.19421","2003-01-02 12:18:07","2003-01-02 12:26:57"
"ANY","189.0407852666","62.20310574983","2003-01-02 10:42:02","424","-48.666965","111.791992","4.681983470916748","90.1965","G800L","CLEAR2S","7502.1558","ACS HRC G800L MJD#52641.4459","8.3016253e-20","-21.1","1108.8577","2003-01-02 10:42:02","2003-01-02 10:49:06"
"ANY","189.0407852666","62.20310574983","2003-01-02 10:53:28","424","-41.394657","111.795418","4.706802368164062","90.1966","G800L","CLEAR2S","7502.1558","ACS HRC G800L MJD#52641.4538","8.3016253e-20","-21.1","1108.8577","2003-01-02 10:53:28","2003-01-02 11:00:32"
"ANY","189.0407852666","62.20310574983","2003-01-02 12:06:44","424","-6.146508","111.817383","4.815814971923828","90.19670000000001","G800L","CLEAR2S","7502.1562","ACS HRC G800L MJD#52641.5047","8.3016266e-20","-21.1","1108.8578","2003-01-02 12:06:44","2003-01-02 12:13:48"
"ANY","189.0407852666","62.20310574983","2003-01-02 12:18:10","424","-48.854263","111.820824","4.715400695800781","90.1966","G800L","CLEAR2S","7502.1562","ACS HRC G800L MJD#52641.5126","8.3016273e-20","-21.1","1108.8578","2003-01-02 12:18:10","2003-01-02 12:25:14"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:23:02","500","-6.500461","112.7761","31.33509063720703","-92.6985","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52643.6410","7.6785322e-20","-21.1","672.40002","2003-01-04 15:23:02","2003-01-04 15:31:22"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:23:02","500","-6.500461","112.7761","31.33509063720703","-92.208","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52643.6410","7.6785322e-20","-21.1","672.40002","2003-01-04 15:23:02","2003-01-04 15:31:22"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:33:58","500","-52.497269","112.779655","31.07170295715332","-92.6985","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52643.6486","7.678532799999999e-20","-21.1","672.40002","2003-01-04 15:33:58","2003-01-04 15:42:18"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:33:58","500","-52.497269","112.779655","31.07170295715332","-92.2079","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52643.6486","7.678532799999999e-20","-21.1","672.40002","2003-01-04 15:33:58","2003-01-04 15:42:18"
"ANY","188.9466537456","62.25712973078","2003-01-04 15:23:06","394","-12.304244","112.77655","1.548309087753296","90.1968","F555W","CLEAR2S","5355.5605","ACS HRC F555W MJD#52643.6410","2.9894703e-19","-21.1","357.14871","2003-01-04 15:23:06","2003-01-04 15:29:40"
"ANY","188.9466537456","62.25712973078","2003-01-04 15:34:02","394","-53.178707","112.779709","1.484910011291504","90.1969","F555W","CLEAR2S","5355.5605","ACS HRC F555W MJD#52643.6486","2.9894703e-19","-21.1","357.14871","2003-01-04 15:34:02","2003-01-04 15:40:36"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:45:34","500","-39.565781","112.782852","18.53508377075195","-92.6985","F775W","CLEAR2L","7693.3882","ACS WFC1 F775W MJD#52643.6567","9.835773999999999e-20","-21.1","434.61826","2003-01-04 15:45:34","2003-01-04 15:53:54"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:45:34","500","-39.565781","112.782852","18.53508377075195","-92.208","F775W","CLEAR2L","7693.3882","ACS WFC1 F775W MJD#52643.6567","9.835773999999999e-20","-21.1","434.61826","2003-01-04 15:45:34","2003-01-04 15:53:54"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:56:30","500","3.854429","112.786201","20.46034622192383","-92.6985","F775W","CLEAR2L","7693.3882","ACS WFC1 F775W MJD#52643.6642","9.835773999999999e-20","-21.1","434.61826","2003-01-04 15:56:30","2003-01-04 16:04:50"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 15:56:30","500","3.854429","112.786201","20.46034622192383","-92.2079","F775W","CLEAR2L","7693.3882","ACS WFC1 F775W MJD#52643.6642","9.835773999999999e-20","-21.1","434.61826","2003-01-04 15:56:30","2003-01-04 16:04:50"
"ANY","188.9466537456","62.25712973078","2003-01-04 15:45:38","394","-36.387356","112.783096","0","90.1968","F892N","CLEAR2S","8916.0615","ACS HRC F892N MJD#52643.6567","2.4371884e-18","-21.1","101.61913","2003-01-04 15:45:38","2003-01-04 15:52:12"
